activity_id,stage,source_machine,source_cores,source_speed_mhz,source_peak_gflops,c3d_reference_gflops,source_speedup_vs_c3d,observed_runtime_seconds,et0_c3d_seconds,avg_cpu_percent
sg1iterdeconid0000218,sg1iterdecon,cc-worker-5,48,1200,460.800000,422.400000,1.090909091,0.702000,0.765818,99.8575
sg1iterdeconid0000219,sg1iterdecon,compute-7,48,1480,568.320000,422.400000,1.345454545,0.398000,0.535491,100.0
sg1iterdeconid0000220,sg1iterdecon,compute-4,48,1659,637.056000,422.400000,1.508181818,0.218000,0.328784,99.5413
sg1iterdeconid0000221,sg1iterdecon,cc-worker-4,48,2218,851.712000,422.400000,2.016363636,0.294000,0.592811,100.0
sg1iterdeconid0000222,sg1iterdecon,cc-worker-4,48,2218,851.712000,422.400000,2.016363636,2.213000,4.462213,8.8116
sg1iterdeconid0000223,sg1iterdecon,cc-worker-4,48,2218,851.712000,422.400000,2.016363636,2.540000,5.121564,11.1811
sg1iterdeconid0000224,sg1iterdecon,compute-7,48,1480,568.320000,422.400000,1.345454545,2.210000,2.973455,22.5339
sg1iterdeconid0000225,sg1iterdecon,compute-7,48,1480,568.320000,422.400000,1.345454545,1.048000,1.410036,10.1145
sg1iterdeconid0000226,sg1iterdecon,compute-7,48,1480,568.320000,422.400000,1.345454545,0.341000,0.458800,100.0
sg1iterdeconid0000227,sg1iterdecon,cc-worker-4,48,2218,851.712000,422.400000,2.016363636,0.176000,0.354880,99.4318
sg1iterdeconid0000228,sg1iterdecon,cc-worker-5,48,1200,460.800000,422.400000,1.090909091,0.630000,0.687273,35.7143
sg1iterdeconid0000229,sg1iterdecon,compute-3,48,1289,494.976000,422.400000,1.171818182,0.333000,0.390215,99.6997
sg1iterdeconid0000230,sg1iterdecon,compute-4,48,1659,637.056000,422.400000,1.508181818,0.175000,0.263932,99.4286
sg1iterdeconid0000231,sg1iterdecon,compute-7,48,1480,568.320000,422.400000,1.345454545,0.142000,0.191055,100.0
sg1iterdeconid0000232,sg1iterdecon,compute-5,48,1996,766.464000,422.400000,1.814545455,1.313000,2.382498,37.8522
sg1iterdeconid0000233,sg1iterdecon,cc-worker-5,48,1200,460.800000,422.400000,1.090909091,0.723000,0.788727,99.8617
sg1iterdeconid0000234,sg1iterdecon,compute-4,48,1659,637.056000,422.400000,1.508181818,0.154000,0.232260,100.0
sg1iterdeconid0000235,sg1iterdecon,cc-worker-4,48,2218,851.712000,422.400000,2.016363636,0.105000,0.211718,100.9524
sg1iterdeconid0000236,sg1iterdecon,cc-worker-5,48,1200,460.800000,422.400000,1.090909091,0.713000,0.777818,100.0
sg1iterdeconid0000237,sg1iterdecon,compute-7,48,1480,568.320000,422.400000,1.345454545,0.746000,1.003709,62.1984
sg1iterdeconid0000238,sg1iterdecon,cc-worker-5,48,1200,460.800000,422.400000,1.090909091,0.448000,0.488727,100.0
sg1iterdeconid0000239,sg1iterdecon,compute-7,48,1480,568.320000,422.400000,1.345454545,0.128000,0.172218,99.2188
sg1iterdeconid0000240,sg1iterdecon,cc-worker-4,48,2218,851.712000,422.400000,2.016363636,0.278000,0.560549,100.0
sg1iterdeconid0000241,sg1iterdecon,cc-worker-4,48,2218,851.712000,422.400000,2.016363636,0.377000,0.760169,87.0027
sg1iterdeconid0000242,sg1iterdecon,cc-worker-4,48,2218,851.712000,422.400000,2.016363636,0.205000,0.413355,100.0
sg1iterdeconid0000243,sg1iterdecon,compute-5,48,1996,766.464000,422.400000,1.814545455,0.102000,0.185084,100.0
sg1iterdeconid0000244,sg1iterdecon,compute-5,48,1996,766.464000,422.400000,1.814545455,0.099000,0.179640,98.9899
sg1iterdeconid0000245,sg1iterdecon,compute-5,48,1996,766.464000,422.400000,1.814545455,0.123000,0.223189,100.0
sg1iterdeconid0000246,sg1iterdecon,compute-3,48,1289,494.976000,422.400000,1.171818182,0.217000,0.254285,100.0
sg1iterdeconid0000247,sg1iterdecon,compute-7,48,1480,568.320000,422.400000,1.345454545,0.524000,0.705018,60.687
sg1iterdeconid0000248,sg1iterdecon,cc-worker-4,48,2218,851.712000,422.400000,2.016363636,1.266000,2.552716,92.3381
sg1iterdeconid0000249,sg1iterdecon,cc-worker-4,48,2218,851.712000,422.400000,2.016363636,0.539000,1.086820,87.1985
sg1iterdeconid0000250,sg1iterdecon,compute-3,48,1289,494.976000,422.400000,1.171818182,0.633000,0.741761,67.7725
sg1iterdeconid0000251,sg1iterdecon,compute-4,48,1659,637.056000,422.400000,1.508181818,0.469000,0.707337,99.7868
sg1iterdeconid0000252,sg1iterdecon,compute-4,48,1659,637.056000,422.400000,1.508181818,1.511000,2.278863,11.5817
sg1iterdeconid0000253,sg1iterdecon,compute-5,48,1996,766.464000,422.400000,1.814545455,0.451000,0.818360,100.0
sg1iterdeconid0000254,sg1iterdecon,compute-4,48,1659,637.056000,422.400000,1.508181818,0.461000,0.695272,99.7831
sg1iterdeconid0000255,sg1iterdecon,cc-worker-4,48,2218,851.712000,422.400000,2.016363636,0.152000,0.306487,100.0
sg1iterdeconid0000256,sg1iterdecon,compute-4,48,1659,637.056000,422.400000,1.508181818,0.408000,0.615338,100.0
sg1iterdeconid0000257,sg1iterdecon,compute-4,48,1659,637.056000,422.400000,1.508181818,0.430000,0.648518,99.7674
sg1iterdeconid0000258,sg1iterdecon,compute-4,48,1659,637.056000,422.400000,1.508181818,0.115000,0.173441,99.1304
sg1iterdeconid0000259,sg1iterdecon,cc-worker-5,48,1200,460.800000,422.400000,1.090909091,0.143000,0.156000,100.0
sg1iterdeconid0000260,sg1iterdecon,cc-worker-4,48,2218,851.712000,422.400000,2.016363636,0.255000,0.514173,100.0
sg1iterdeconid0000261,sg1iterdecon,cc-worker-5,48,1200,460.800000,422.400000,1.090909091,0.297000,0.324000,100.0
sg1iterdeconid0000262,sg1iterdecon,compute-4,48,1659,637.056000,422.400000,1.508181818,1.077000,1.624312,22.1913
sg1iterdeconid0000263,sg1iterdecon,compute-7,48,1480,568.320000,422.400000,1.345454545,0.106000,0.142618,100.9434
sg1iterdeconid0000264,sg1iterdecon,cc-worker-6,48,1200,460.800000,422.400000,1.090909091,0.527000,0.574909,84.2505
sg1iterdeconid0000265,sg1iterdecon,cc-worker-6,48,1200,460.800000,422.400000,1.090909091,0.283000,0.308727,100.0
sg1iterdeconid0000266,sg1iterdecon,cc-worker-5,48,1200,460.800000,422.400000,1.090909091,0.290000,0.316364,100.0
sg1iterdeconid0000267,sg1iterdecon,compute-4,48,1659,637.056000,422.400000,1.508181818,0.208000,0.313702,99.5192
sg1iterdeconid0000268,sg1iterdecon,compute-7,48,1480,568.320000,422.400000,1.345454545,0.314000,0.422473,69.1083
sg1iterdeconid0000269,sg1iterdecon,compute-5,48,1996,766.464000,422.400000,1.814545455,0.567000,1.028847,82.8924
sg1iterdeconid0000270,sg1iterdecon,cc-worker-6,48,1200,460.800000,422.400000,1.090909091,0.511000,0.557455,94.5205
sg1iterdeconid0000271,sg1iterdecon,compute-5,48,1996,766.464000,422.400000,1.814545455,0.446000,0.809287,100.0
sg1iterdeconid0000272,sg1iterdecon,cc-worker-5,48,1200,460.800000,422.400000,1.090909091,1.850000,2.018182,39.6757
sg1iterdeconid0000273,sg1iterdecon,compute-3,48,1289,494.976000,422.400000,1.171818182,1.168000,1.368684,100.0
sg1iterdeconid0000274,sg1iterdecon,cc-worker-4,48,2218,851.712000,422.400000,2.016363636,0.350000,0.705727,99.7143
sg1iterdeconid0000275,sg1iterdecon,compute-4,48,1659,637.056000,422.400000,1.508181818,0.321000,0.484126,99.6885
sg1iterdeconid0000276,sg1iterdecon,compute-4,48,1659,637.056000,422.400000,1.508181818,0.436000,0.657567,99.7706
sg1iterdeconid0000277,sg1iterdecon,cc-worker-4,48,2218,851.712000,422.400000,2.016363636,0.432000,0.871069,99.7685
sg1iterdeconid0000278,sg1iterdecon,compute-5,48,1996,766.464000,422.400000,1.814545455,1.331000,2.415160,99.9249
sg1iterdeconid0000279,sg1iterdecon,cc-worker-4,48,2218,851.712000,422.400000,2.016363636,0.298000,0.600876,100.0
sg1iterdeconid0000280,sg1iterdecon,compute-5,48,1996,766.464000,422.400000,1.814545455,0.340000,0.616945,100.0
sg1iterdeconid0000281,sg1iterdecon,cc-worker-5,48,1200,460.800000,422.400000,1.090909091,0.341000,0.372000,100.0
sg1iterdeconid0000282,sg1iterdecon,cc-worker-4,48,2218,851.712000,422.400000,2.016363636,0.279000,0.562565,99.6416
sg1iterdeconid0000283,sg1iterdecon,compute-5,48,1996,766.464000,422.400000,1.814545455,0.949000,1.722004,87.3551
sg1iterdeconid0000284,sg1iterdecon,compute-3,48,1289,494.976000,422.400000,1.171818182,0.352000,0.412480,100.0
sg1iterdeconid0000285,sg1iterdecon,cc-worker-4,48,2218,851.712000,422.400000,2.016363636,0.150000,0.302455,100.0
sg1iterdeconid0000286,sg1iterdecon,cc-worker-4,48,2218,851.712000,422.400000,2.016363636,0.105000,0.211718,100.0
sg1iterdeconid0000287,sg1iterdecon,cc-worker-4,48,2218,851.712000,422.400000,2.016363636,0.132000,0.266160,83.3333
sg1iterdeconid0000288,sg1iterdecon,cc-worker-4,48,2218,851.712000,422.400000,2.016363636,0.260000,0.524255,100.3846
sg1iterdeconid0000289,sg1iterdecon,compute-5,48,1996,766.464000,422.400000,1.814545455,0.105000,0.190527,100.0
sg1iterdeconid0000290,sg1iterdecon,compute-4,48,1659,637.056000,422.400000,1.508181818,0.278000,0.419275,100.0
sg1iterdeconid0000291,sg1iterdecon,compute-4,48,1659,637.056000,422.400000,1.508181818,0.462000,0.696780,100.0
sg1iterdeconid0000292,sg1iterdecon,compute-4,48,1659,637.056000,422.400000,1.508181818,0.768000,1.158284,55.4688
sg1iterdeconid0000293,sg1iterdecon,compute-4,48,1659,637.056000,422.400000,1.508181818,1.897000,2.861021,40.5904
sg1iterdeconid0000294,sg1iterdecon,compute-4,48,1659,637.056000,422.400000,1.508181818,0.124000,0.187015,100.0
sg1iterdeconid0000295,sg1iterdecon,compute-5,48,1996,766.464000,422.400000,1.814545455,0.715000,1.297400,47.1329
sg1iterdeconid0000296,sg1iterdecon,compute-3,48,1289,494.976000,422.400000,1.171818182,0.791000,0.926908,77.4968
sg1iterdeconid0000297,sg1iterdecon,compute-5,48,1996,766.464000,422.400000,1.814545455,0.923000,1.674825,80.9317
sg1iterdeconid0000298,sg1iterdecon,compute-5,48,1996,766.464000,422.400000,1.814545455,0.336000,0.609687,31.8452
sg1iterdeconid0000299,sg1iterdecon,compute-5,48,1996,766.464000,422.400000,1.814545455,0.528000,0.958080,86.1742
sg1iterdeconid0000300,sg1iterdecon,compute-5,48,1996,766.464000,422.400000,1.814545455,1.407000,2.553065,93.1059
sg1iterdeconid0000301,sg1iterdecon,cc-worker-4,48,2218,851.712000,422.400000,2.016363636,0.313000,0.631122,99.6805
sg1iterdeconid0000302,sg1iterdecon,compute-3,48,1289,494.976000,422.400000,1.171818182,0.334000,0.391387,100.0
sg1iterdeconid0000303,sg1iterdecon,compute-4,48,1659,637.056000,422.400000,1.508181818,0.156000,0.235276,100.641
sg1iterdeconid0000304,sg1iterdecon,cc-worker-4,48,2218,851.712000,422.400000,2.016363636,0.718000,1.447749,99.8607
sg1iterdeconid0000305,sg1iterdecon,cc-worker-5,48,1200,460.800000,422.400000,1.090909091,0.109000,0.118909,100.0
sg1iterdeconid0000306,sg1iterdecon,cc-worker-5,48,1200,460.800000,422.400000,1.090909091,0.102000,0.111273,99.0196
sg1iterdeconid0000307,sg1iterdecon,cc-worker-5,48,1200,460.800000,422.400000,1.090909091,0.235000,0.256364,100.0
sg1iterdeconid0000308,sg1iterdecon,compute-3,48,1289,494.976000,422.400000,1.171818182,0.188000,0.220302,99.4681
sg1iterdeconid0000309,sg1iterdecon,compute-4,48,1659,637.056000,422.400000,1.508181818,0.126000,0.190031,100.0
sg1iterdeconid0000310,sg1iterdecon,cc-worker-5,48,1200,460.800000,422.400000,1.090909091,0.374000,0.408000,100.0
sg1iterdeconid0000311,sg1iterdecon,cc-worker-4,48,2218,851.712000,422.400000,2.016363636,0.449000,0.905347,100.0
sg1iterdeconid0000312,sg1iterdecon,cc-worker-5,48,1200,460.800000,422.400000,1.090909091,0.114000,0.124364,100.0
sg1iterdeconid0000313,sg1iterdecon,cc-worker-4,48,2218,851.712000,422.400000,2.016363636,0.234000,0.471829,100.0
sg1iterdeconid0000314,sg1iterdecon,compute-4,48,1659,637.056000,422.400000,1.508181818,0.449000,0.677174,100.0
sg1iterdeconid0000315,sg1iterdecon,cc-worker-4,48,2218,851.712000,422.400000,2.016363636,0.144000,0.290356,100.0
sg1iterdeconid0000316,sg1iterdecon,compute-3,48,1289,494.976000,422.400000,1.171818182,0.296000,0.346858,100.0
sg1iterdeconid0000317,sg1iterdecon,compute-3,48,1289,494.976000,422.400000,1.171818182,0.232000,0.271862,100.0
sg1iterdeconid0000318,sg1iterdecon,cc-worker-5,48,1200,460.800000,422.400000,1.090909091,0.342000,0.373091,100.0
sg1iterdeconid0000319,sg1iterdecon,compute-4,48,1659,637.056000,422.400000,1.508181818,0.468000,0.705829,99.5726
sg1iterdeconid0000320,sg1iterdecon,cc-worker-4,48,2218,851.712000,422.400000,2.016363636,0.701000,1.413471,99.8573
sg1iterdeconid0000321,sg1iterdecon,compute-5,48,1996,766.464000,422.400000,1.814545455,0.393000,0.713116,100.0
sg1iterdeconid0000322,sg1iterdecon,compute-5,48,1996,766.464000,422.400000,1.814545455,0.126000,0.228633,100.0
sg1iterdeconid0000323,sg1iterdecon,compute-3,48,1289,494.976000,422.400000,1.171818182,0.138000,0.161711,100.0
sg1iterdeconid0000324,sg1iterdecon,compute-3,48,1289,494.976000,422.400000,1.171818182,0.253000,0.296470,100.0
sg1iterdeconid0000325,sg1iterdecon,cc-worker-5,48,1200,460.800000,422.400000,1.090909091,0.409000,0.446182,99.7555
sg1iterdeconid0000326,sg1iterdecon,compute-4,48,1659,637.056000,422.400000,1.508181818,0.149000,0.224719,100.0
sg1iterdeconid0000327,sg1iterdecon,cc-worker-4,48,2218,851.712000,422.400000,2.016363636,0.332000,0.669433,99.6988
sg1iterdeconid0000328,sg1iterdecon,cc-worker-5,48,1200,460.800000,422.400000,1.090909091,0.491000,0.535636,99.7963
sg1iterdeconid0000329,sg1iterdecon,compute-4,48,1659,637.056000,422.400000,1.508181818,0.485000,0.731468,97.5258
sg1iterdeconid0000330,sg1iterdecon,cc-worker-5,48,1200,460.800000,422.400000,1.090909091,0.444000,0.484364,99.7748
sg1iterdeconid0000331,sg1iterdecon,cc-worker-4,48,2218,851.712000,422.400000,2.016363636,0.718000,1.447749,100.0
sg1iterdeconid0000332,sg1iterdecon,compute-5,48,1996,766.464000,422.400000,1.814545455,0.464000,0.841949,100.0
sg1iterdeconid0000333,sg1iterdecon,compute-3,48,1289,494.976000,422.400000,1.171818182,0.452000,0.529662,99.7788
sg1iterdeconid0000334,sg1iterdecon,cc-worker-5,48,1200,460.800000,422.400000,1.090909091,0.140000,0.152727,100.7143
sg1iterdeconid0000335,sg1iterdecon,compute-5,48,1996,766.464000,422.400000,1.814545455,1.318000,2.391571,35.5083
sg1iterdeconid0000336,sg1iterdecon,cc-worker-4,48,2218,851.712000,422.400000,2.016363636,0.143000,0.288340,99.3007
sg1iterdeconid0000337,sg1iterdecon,cc-worker-4,48,2218,851.712000,422.400000,2.016363636,0.320000,0.645236,99.6875
sg1iterdeconid0000338,sg1iterdecon,compute-3,48,1289,494.976000,422.400000,1.171818182,0.180000,0.210927,100.0
sg1iterdeconid0000339,sg1iterdecon,cc-worker-5,48,1200,460.800000,422.400000,1.090909091,1.323000,1.443273,100.0
sg1iterdeconid0000340,sg1iterdecon,compute-4,48,1659,637.056000,422.400000,1.508181818,1.210000,1.824900,61.4876
sg1iterdeconid0000341,sg1iterdecon,cc-worker-5,48,1200,460.800000,422.400000,1.090909091,0.452000,0.493091,99.7788
sg1iterdeconid0000342,sg1iterdecon,cc-worker-4,48,2218,851.712000,422.400000,2.016363636,0.445000,0.897282,99.7753
sg1iterdeconid0000343,sg1iterdecon,cc-worker-5,48,1200,460.800000,422.400000,1.090909091,0.447000,0.487636,100.0
sg1iterdeconid0000344,sg1iterdecon,cc-worker-4,48,2218,851.712000,422.400000,2.016363636,0.134000,0.270193,100.0
sg1iterdeconid0000345,sg1iterdecon,compute-5,48,1996,766.464000,422.400000,1.814545455,0.543000,0.985298,59.4843
sg1iterdeconid0000346,sg1iterdecon,compute-3,48,1289,494.976000,422.400000,1.171818182,0.221000,0.258972,100.0
sg1iterdeconid0000347,sg1iterdecon,cc-worker-5,48,1200,460.800000,422.400000,1.090909091,0.236000,0.257455,100.0
sg1iterdeconid0000348,sg1iterdecon,compute-5,48,1996,766.464000,422.400000,1.814545455,0.454000,0.823804,100.0
sg1iterdeconid0000349,sg1iterdecon,compute-4,48,1659,637.056000,422.400000,1.508181818,0.153000,0.230752,99.3464
sg1iterdeconid0000350,sg1iterdecon,compute-4,48,1659,637.056000,422.400000,1.508181818,0.310000,0.467536,99.6774
sg1iterdeconid0000351,sg1iterdecon,cc-worker-4,48,2218,851.712000,422.400000,2.016363636,0.119000,0.239947,100.0
sg1iterdeconid0000352,sg1iterdecon,compute-4,48,1659,637.056000,422.400000,1.508181818,1.304000,1.966669,100.0
sg1iterdeconid0000353,sg1iterdecon,compute-3,48,1289,494.976000,422.400000,1.171818182,0.448000,0.524975,100.0
sg1iterdeconid0000354,sg1iterdecon,cc-worker-4,48,2218,851.712000,422.400000,2.016363636,0.444000,0.895265,99.7748
sg1iterdeconid0000355,sg1iterdecon,cc-worker-4,48,2218,851.712000,422.400000,2.016363636,0.364000,0.733956,100.0
sg1iterdeconid0000356,sg1iterdecon,cc-worker-5,48,1200,460.800000,422.400000,1.090909091,0.420000,0.458182,99.7619
sg1iterdeconid0000357,sg1iterdecon,compute-3,48,1289,494.976000,422.400000,1.171818182,0.232000,0.271862,99.569
sg1iterdeconid0000358,sg1iterdecon,compute-5,48,1996,766.464000,422.400000,1.814545455,0.563000,1.021589,100.0
sg1iterdeconid0000359,sg1iterdecon,cc-worker-4,48,2218,851.712000,422.400000,2.016363636,0.117000,0.235915,100.0
sg1iterdeconid0000360,sg1iterdecon,compute-5,48,1996,766.464000,422.400000,1.814545455,0.927000,1.682084,100.0
sg1iterdeconid0000361,sg1iterdecon,cc-worker-4,48,2218,851.712000,422.400000,2.016363636,0.214000,0.431502,100.0
sg1iterdeconid0000362,sg1iterdecon,cc-worker-4,48,2218,851.712000,422.400000,2.016363636,0.117000,0.235915,100.0
sg1iterdeconid0000363,sg1iterdecon,compute-5,48,1996,766.464000,422.400000,1.814545455,0.116000,0.210487,100.0
sg1iterdeconid0000364,sg1iterdecon,cc-worker-4,48,2218,851.712000,422.400000,2.016363636,0.473000,0.953740,90.6977
sg1iterdeconid0000365,sg1iterdecon,cc-worker-4,48,2218,851.712000,422.400000,2.016363636,0.704000,1.419520,99.858
sg1iterdeconid0000366,sg1iterdecon,cc-worker-5,48,1200,460.800000,422.400000,1.090909091,1.274000,1.389818,100.0
sg1iterdeconid0000367,sg1iterdecon,compute-4,48,1659,637.056000,422.400000,1.508181818,0.232000,0.349898,100.0
sg1iterdeconid0000368,sg1iterdecon,cc-worker-5,48,1200,460.800000,422.400000,1.090909091,0.216000,0.235636,100.0
sg1iterdeconid0000369,sg1iterdecon,compute-3,48,1289,494.976000,422.400000,1.171818182,0.437000,0.512085,100.0
sg1iterdeconid0000370,sg1iterdecon,compute-4,48,1659,637.056000,422.400000,1.508181818,0.447000,0.674157,99.7763
sg1iterdeconid0000371,sg1iterdecon,cc-worker-5,48,1200,460.800000,422.400000,1.090909091,0.437000,0.476727,99.7712
sg1iterdeconid0000372,sg1iterdecon,cc-worker-5,48,1200,460.800000,422.400000,1.090909091,1.063000,1.159636,100.0
sg1iterdeconid0000373,sg1iterdecon,cc-worker-5,48,1200,460.800000,422.400000,1.090909091,0.439000,0.478909,100.0
sg1iterdeconid0000374,sg1iterdecon,cc-worker-5,48,1200,460.800000,422.400000,1.090909091,0.307000,0.334909,99.6743
sg1iterdeconid0000375,sg1iterdecon,compute-4,48,1659,637.056000,422.400000,1.508181818,0.208000,0.313702,100.0
sg1iterdeconid0000376,sg1iterdecon,compute-5,48,1996,766.464000,422.400000,1.814545455,0.205000,0.371982,99.5122
sg1iterdeconid0000377,sg1iterdecon,compute-3,48,1289,494.976000,422.400000,1.171818182,0.251000,0.294126,65.3386
sg1iterdeconid0000378,sg1iterdecon,cc-worker-5,48,1200,460.800000,422.400000,1.090909091,0.380000,0.414545,100.2632
sg1iterdeconid0000379,sg1iterdecon,cc-worker-5,48,1200,460.800000,422.400000,1.090909091,0.448000,0.488727,99.7768
sg1iterdeconid0000380,sg1iterdecon,cc-worker-5,48,1200,460.800000,422.400000,1.090909091,0.459000,0.500727,100.0
sg1iterdeconid0000381,sg1iterdecon,compute-4,48,1659,637.056000,422.400000,1.508181818,0.103000,0.155343,100.0
sg1iterdeconid0000382,sg1iterdecon,cc-worker-4,48,2218,851.712000,422.400000,2.016363636,0.395000,0.796464,100.0
sg1iterdeconid0000383,sg1iterdecon,cc-worker-5,48,1200,460.800000,422.400000,1.090909091,0.271000,0.295636,99.631
sg1iterdeconid0000384,sg1iterdecon,compute-5,48,1996,766.464000,422.400000,1.814545455,0.365000,0.662309,100.0
sg1iterdeconid0000385,sg1iterdecon,cc-worker-5,48,1200,460.800000,422.400000,1.090909091,0.341000,0.372000,99.7067
sg1iterdeconid0000386,sg1iterdecon,cc-worker-4,48,2218,851.712000,422.400000,2.016363636,0.210000,0.423436,50.4762
sg1iterdeconid0000387,sg1iterdecon,cc-worker-4,48,2218,851.712000,422.400000,2.016363636,0.113000,0.227849,100.0
sg1iterdeconid0000388,sg1iterdecon,compute-5,48,1996,766.464000,422.400000,1.814545455,0.445000,0.807473,99.7753
sg1iterdeconid0000389,sg1iterdecon,cc-worker-4,48,2218,851.712000,422.400000,2.016363636,1.457000,2.937842,89.0185
sg1iterdeconid0000390,sg1iterdecon,compute-5,48,1996,766.464000,422.400000,1.814545455,0.241000,0.437305,100.0
sg1iterdeconid0000391,sg1iterdecon,cc-worker-5,48,1200,460.800000,422.400000,1.090909091,0.456000,0.497455,99.7807
sg1iterdeconid0000392,sg1iterdecon,compute-5,48,1996,766.464000,422.400000,1.814545455,0.187000,0.339320,100.0
sg1iterdeconid0000393,sg1iterdecon,compute-5,48,1996,766.464000,422.400000,1.814545455,1.336000,2.424233,100.0
sg1iterdeconid0000394,sg1iterdecon,cc-worker-4,48,2218,851.712000,422.400000,2.016363636,0.189000,0.381093,99.4709
sg1iterdeconid0000395,sg1iterdecon,cc-worker-5,48,1200,460.800000,422.400000,1.090909091,0.343000,0.374182,99.7085
sg1iterdeconid0000396,sg1iterdecon,compute-5,48,1996,766.464000,422.400000,1.814545455,1.289000,2.338949,99.9224
sg1iterdeconid0000397,sg1iterdecon,compute-3,48,1289,494.976000,422.400000,1.171818182,1.248000,1.462429,99.9199
sg1iterdeconid0000398,sg1iterdecon,compute-5,48,1996,766.464000,422.400000,1.814545455,0.710000,1.288327,100.0
sg1iterdeconid0000399,sg1iterdecon,cc-worker-5,48,1200,460.800000,422.400000,1.090909091,0.241000,0.262909,99.5851
sg1iterdeconid0000400,sg1iterdecon,cc-worker-5,48,1200,460.800000,422.400000,1.090909091,0.146000,0.159273,90.411
sg1iterdeconid0000401,sg1iterdecon,cc-worker-5,48,1200,460.800000,422.400000,1.090909091,0.849000,0.926182,86.2191
sg1iterdeconid0000402,sg1iterdecon,compute-3,48,1289,494.976000,422.400000,1.171818182,0.136000,0.159367,100.0
sg1iterdeconid0000403,sg1iterdecon,compute-3,48,1289,494.976000,422.400000,1.171818182,1.593000,1.866706,36.9115
sg1iterdeconid0000404,sg1iterdecon,compute-3,48,1289,494.976000,422.400000,1.171818182,0.736000,0.862458,44.5652
sg1iterdeconid0000405,sg1iterdecon,compute-3,48,1289,494.976000,422.400000,1.171818182,1.611000,1.887799,45.0652
sg1iterdeconid0000406,sg1iterdecon,compute-4,48,1659,637.056000,422.400000,1.508181818,0.445000,0.671141,99.7753
sg1iterdeconid0000407,sg1iterdecon,compute-4,48,1659,637.056000,422.400000,1.508181818,0.448000,0.675665,100.0
sg1iterdeconid0000408,sg1iterdecon,compute-5,48,1996,766.464000,422.400000,1.814545455,0.694000,1.259295,70.8934
sg1iterdeconid0000409,sg1iterdecon,cc-worker-4,48,2218,851.712000,422.400000,2.016363636,0.375000,0.756136,100.0
sg1iterdeconid0000410,sg1iterdecon,cc-worker-4,48,2218,851.712000,422.400000,2.016363636,0.323000,0.651285,99.6904
sg1iterdeconid0000411,sg1iterdecon,cc-worker-5,48,1200,460.800000,422.400000,1.090909091,2.350000,2.563636,31.7447
sg1iterdeconid0000412,sg1iterdecon,compute-4,48,1659,637.056000,422.400000,1.508181818,0.245000,0.369505,100.0
sg1iterdeconid0000413,sg1iterdecon,compute-7,48,1480,568.320000,422.400000,1.345454545,1.167000,1.570145,30.4199
sg1iterdeconid0000414,sg1iterdecon,compute-7,48,1480,568.320000,422.400000,1.345454545,0.910000,1.224364,50.4396
sg1iterdeconid0000415,sg1iterdecon,cc-worker-5,48,1200,460.800000,422.400000,1.090909091,0.712000,0.776727,100.0
sg1iterdeconid0000416,sg1iterdecon,cc-worker-4,48,2218,851.712000,422.400000,2.016363636,1.676000,3.379425,81.0263
sg1iterdeconid0000417,sg1iterdecon,cc-worker-4,48,2218,851.712000,422.400000,2.016363636,0.488000,0.983985,99.7951
sg1iterdeconid0000418,sg1iterdecon,compute-7,48,1480,568.320000,422.400000,1.345454545,0.999000,1.344109,30.5305
sg1iterdeconid0000419,sg1iterdecon,compute-7,48,1480,568.320000,422.400000,1.345454545,0.664000,0.893382,69.4277
sg1iterdeconid0000420,sg1iterdecon,compute-4,48,1659,637.056000,422.400000,1.508181818,0.832000,1.254807,99.8798
sg1iterdeconid0000421,sg1iterdecon,cc-worker-4,48,2218,851.712000,422.400000,2.016363636,1.065000,2.147427,100.0
sg1iterdeconid0000422,sg1iterdecon,compute-5,48,1996,766.464000,422.400000,1.814545455,0.268000,0.486298,100.0
sg1iterdeconid0000423,sg1iterdecon,cc-worker-5,48,1200,460.800000,422.400000,1.090909091,0.106000,0.115636,100.0
sg1iterdeconid0000424,sg1iterdecon,compute-3,48,1289,494.976000,422.400000,1.171818182,0.392000,0.459353,48.7245
sg1iterdeconid0000425,sg1iterdecon,compute-5,48,1996,766.464000,422.400000,1.814545455,2.505000,4.545436,31.2974
sg1iterdeconid0000426,sg1iterdecon,compute-3,48,1289,494.976000,422.400000,1.171818182,0.100000,0.117182,100.0
sg1iterdeconid0000427,sg1iterdecon,cc-worker-4,48,2218,851.712000,422.400000,2.016363636,0.101000,0.203653,100.9901
sg1iterdeconid0000428,sg1iterdecon,compute-5,48,1996,766.464000,422.400000,1.814545455,0.690000,1.252036,99.8551
sg1iterdeconid0000429,sg1iterdecon,cc-worker-4,48,2218,851.712000,422.400000,2.016363636,0.468000,0.943658,99.7863
sg1iterdeconid0000430,sg1iterdecon,cc-worker-5,48,1200,460.800000,422.400000,1.090909091,0.287000,0.313091,100.0
sg1iterdeconid0000431,sg1iterdecon,compute-4,48,1659,637.056000,422.400000,1.508181818,0.197000,0.297112,100.0
sg1iterdeconid0000432,sg1iterdecon,cc-worker-5,48,1200,460.800000,422.400000,1.090909091,0.131000,0.142909,100.0
sg1iterdeconid0000433,sg1iterdecon,compute-7,48,1480,568.320000,422.400000,1.345454545,0.102000,0.137236,100.0
sg1iterdeconid0000434,sg1iterdecon,compute-5,48,1996,766.464000,422.400000,1.814545455,1.486000,2.696415,86.2719
